"Data","Cidade","UF","Vendedor","Salario","Veículo","Preço"
"18-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","28299"
"18-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","50544"
"18-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","11489"
"18-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","47485"
"18-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","43488"
"18-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","54175"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","33471"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","16802"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","48234"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","55467"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","57055"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","13445"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","16827"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","28166"
"13-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","53982"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","30061"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","27427"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","31242"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","16353"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","11919"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","35083"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","38709"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","33816"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","55566"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","32008"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","23195"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","50906"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","29812"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","14910"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","27486"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","26934"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","23350"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","38913"
"1-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","43421"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","25713"
"21-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","21326"
"23-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","31603"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","52119"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","19753"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","50726"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","33277"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","14645"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","30266"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","33355"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","45742"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","47625"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","18530"
"15-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","34943"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","35231"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","24209"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","12643"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","43367"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","26655"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","28990"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","26653"
"24-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","23861"
"27-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","32265"
"27-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","35484"
"27-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","13940"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","55472"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","51742"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","56728"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","31617"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","55995"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","22788"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","31222"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","27789"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","15818"
"7-Mai-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","32494"
"1-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","24427"
"1-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","40418"
"1-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","19710"
"1-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","26720"
"1-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","17521"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","48793"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","19889"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","22432"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","54645"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","52726"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","56298"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","25102"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","29475"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","27223"
"19-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","14603"
"19-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","45954"
"19-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","57304"
"19-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","20010"
"11-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","56879"
"11-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","38003"
"11-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","50171"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","24793"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","21937"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","44602"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","43147"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","43205"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","34012"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","16939"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","38724"
"7-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","33255"
"7-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","10749"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","37157"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","13147"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","27726"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","56085"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","23686"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","15429"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","56260"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","53362"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","53811"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","12509"
"20-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","49227"
"4-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","26556"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","31673"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","25044"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","35299"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","45402"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","28777"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","53883"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","56638"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","37141"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","17165"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","25281"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","27300"
"3-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","35498"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","55074"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","19436"
"26-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","30543"
"13-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","28595"
"13-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","18439"
"13-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","13347"
"13-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","20416"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","17322"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","45453"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","45115"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","21541"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","56776"
"2-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","19510"
"23-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","30161"
"23-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","17210"
"23-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","59582"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","24456"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","15792"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","54934"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","24340"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","10723"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","15630"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","44514"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","56349"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","43715"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","52040"
"9-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","12824"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","44369"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","53542"
"12-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","48839"
"17-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","53952"
"17-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","33288"
"17-Jun-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","55601"
"7-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","41139"
"7-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","52629"
"7-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","29317"
"7-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","17573"
"7-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","19481"
"7-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","49864"
"22-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","41960"
"22-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","38658"
"22-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","32689"
"22-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","46182"
"19-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","54407"
"10-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","28134"
"10-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","23237"
"10-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","18870"
"10-Jul-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","19675"
"16-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","44262"
"16-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","14815"
"17-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","50429"
"17-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","54893"
"17-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","23988"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","55405"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","38407"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","10516"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","34798"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","42663"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","24231"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","52201"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","18583"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","12132"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","23438"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","49592"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","51317"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","58652"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","43929"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","47542"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","50985"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","46361"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","39892"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","52742"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","26456"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","17999"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","32284"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","19914"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","14499"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","30779"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","52397"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","59550"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","41386"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","13993"
"7-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","39298"
"10-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","59759"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","53730"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","38667"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","43843"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","59752"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","56689"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","12403"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","25828"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","53080"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","22172"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","43846"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","31899"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","56130"
"12-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","40797"
"25-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","40798"
"25-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","13866"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","12508"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","29771"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","13567"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","21767"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","25326"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","43433"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","53369"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","30831"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","31567"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","59837"
"21-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","29727"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","20388"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","12849"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","29357"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","16942"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","20106"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","14297"
"14-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Logan","52885"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","41286"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","16700"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","29731"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","18420"
"23-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","34248"
"4-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","20189"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","25805"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","59917"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","19524"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","49164"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","55814"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Corola","32498"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","13823"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","51554"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","52105"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Uno","14629"
"2-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Cruze","34525"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","26230"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","20003"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","13364"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","40548"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","39960"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","32629"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Civic","44295"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Polo","53190"
"18-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","25679"
"22-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","12376"
"22-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","11914"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","38233"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","EcoSport","42297"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Pálio","28306"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Ka","15528"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","40001"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","50500"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Fiesta","27124"
"6-Ago-2020","Amparo","SP","Orácio de Oliveira","2250","Gol","24595"
